233	2	79
20	1	112
20	1	263
31	2	224
196	2	172
58	1	213
58	1	163
58	1	70
58	1	134
13	2	103
270	1	106
270	1	248
270	1	239
239	2	72
81	2	79
171	2	155
71	1	21
71	1	56
71	1	124
71	1	195
71	1	239
71	1	231
71	1	187
71	1	154
179	2	249
128	2	72
176	2	72
46	2	159
201	2	205
161	2	155
44	2	190
177	1	210
177	1	114
177	1	91
177	1	41
177	1	123
177	1	15
26	2	180
92	2	147
68	1	250
68	1	199
68	1	38
68	1	62
68	1	158
68	1	28
68	1	229
10	2	190
135	1	149
135	1	232
135	1	131
135	1	216
135	1	186
236	1	97
236	1	67
236	1	265
236	1	59
236	1	255
269	2	172
110	2	79
162	1	97
162	1	142
12	1	222
12	1	86
12	1	30
12	1	53
12	1	183
12	1	254
12	1	216
245	1	242
245	1	60
245	1	238
245	1	131
186	1	149
186	1	232
186	1	131
186	1	135
237	2	159
69	2	159
103	2	159
115	2	19
118	2	63
253	1	30
253	1	86
253	1	216
253	1	252
33	2	104
55	2	224
248	1	16
248	1	270
248	1	106
57	2	164
88	2	87
51	2	74
71	2	72
144	2	155
235	2	246
37	1	36
37	1	242
37	1	131
37	1	26
230	1	220
230	1	31
230	1	109
230	1	254
73	2	164
149	2	87
150	2	249
47	2	89
82	2	172
150	2	74
186	2	87
245	2	246
138	2	172
202	1	27
202	1	93
202	1	44
202	1	5
202	1	247
40	2	155
153	2	74
241	2	89
197	2	172
93	1	222
93	1	27
93	1	127
93	1	45
93	1	202
93	1	109
93	1	254
93	1	247
216	1	12
216	1	232
216	1	233
216	1	225
216	1	30
216	1	4
216	1	253
216	1	135
216	1	153
216	1	219
216	1	86
216	1	238
216	1	36
216	1	252
219	1	238
219	1	216
219	1	150
80	2	249
200	2	205
178	1	149
178	1	49
178	1	14
178	1	28
178	1	62
55	2	89
165	2	63
11	2	164
200	1	29
200	1	258
18	1	84
161	2	172
129	2	164
224	2	89
69	2	103
188	2	224
232	1	149
232	1	135
232	1	186
232	1	216
138	2	155
234	2	19
4	1	81
4	1	225
4	1	216
266	2	172
81	2	89
134	1	58
134	1	169
134	1	238
134	1	163
134	1	70
149	1	232
149	1	131
149	1	135
149	1	186
149	1	5
149	1	178
149	1	28
149	1	247
86	1	12
86	1	30
86	1	252
86	1	253
86	1	216
59	1	97
59	1	203
59	1	156
59	1	236
59	1	265
204	2	159
182	1	268
182	1	14
182	1	114
238	1	242
238	1	223
238	1	94
238	1	240
238	1	70
238	1	245
238	1	80
238	1	60
238	1	153
238	1	219
238	1	169
238	1	25
238	1	134
238	1	36
238	1	216
255	2	184
245	2	249
214	2	172
186	2	249
62	1	178
62	1	14
62	1	28
62	1	68
13	2	159
2	1	203
2	1	35
264	1	100
264	1	188
264	1	54
264	1	121
151	2	155
203	1	2
203	1	59
61	2	155
136	2	172
11	2	147
209	2	72
158	1	199
158	1	229
158	1	68
108	2	159
218	2	164
82	1	113
80	2	180
40	2	172
162	2	184
268	1	210
268	1	177
268	1	114
268	1	16
268	1	182
268	1	106
268	1	91
78	2	89
268	2	129
192	1	90
192	1	146
192	1	244
211	2	159
256	2	7
269	2	155
201	1	29
201	1	263
17	1	187
17	1	21
17	1	256
17	1	170
243	2	159
219	2	74
92	2	164
106	2	72
11	1	77
11	1	207
70	1	60
70	1	58
70	1	238
70	1	157
70	1	134
255	2	172
254	1	12
254	1	222
254	1	93
254	1	230
254	1	31
254	1	109
254	1	183
42	2	190
33	2	159
49	2	87
259	1	168
259	1	48
259	1	42
259	1	10
259	1	121
14	1	182
14	1	49
14	1	62
14	1	178
114	1	217
114	1	177
114	1	182
114	1	268
114	1	41
114	1	66
259	2	190
240	2	246
120	2	104
19	2	249
134	2	249
267	2	164
225	1	81
225	1	4
225	1	216
101	1	97
101	1	105
182	2	129
86	2	6
163	1	58
163	1	169
163	1	134
140	2	172
207	1	77
207	1	11
207	1	215
221	1	141
192	2	164
84	1	213
84	1	18
84	1	237
185	2	7
39	2	172
222	1	12
222	1	254
222	1	53
222	1	93
222	1	247
232	2	87
122	2	172
113	2	155
143	2	89
156	2	184
213	2	19
246	2	249
52	1	220
9	2	172
215	2	147
9	2	173
10	1	259
158	2	87
177	2	212
78	2	190
32	2	164
163	2	19
39	2	155
196	2	155
118	2	159
