21617	10	3777
1656	10	12283
6946	10	14985
26536	10	19474
26753	7	12151
1027	2	4550
38681	7	37004
39098	7	13011
29698	10	13715
33726	8	22665
36810	10	4368
29901	10	33522
5684	12	26183
7949	10	12287
40343	15	9485
4508	8	18010
27606	10	10423
19621	12	3625
34357	15	3310
26336	10	6324
11004	7	21944
22383	10	38227
11418	10	37699
21043	16	39884
18030	8	22800
6115	8	4386
10781	10	39308
25519	10	20302
10782	7	15852
9152	10	21842
3114	11	32091
10364	7	29904
18439	8	28611
11005	8	38453
15538	10	13158
6519	10	25291
1245	7	37826
20025	8	32769
13716	8	4720
9767	8	23531
13894	8	7011
30896	8	2091
12707	10	40613
30300	11	8546
12283	8	35095
40344	16	31917
378	10	39736
4106	8	24886
20411	7	38718
20604	7	7402
24663	10	39739
36184	7	4844
24451	8	32234
17827	8	21286
32338	8	27371
20605	10	34447
13895	8	27810
6520	18	2705
1028	7	10294
38682	7	7926
25736	7	8875
12078	10	12412
10576	7	2866
6947	10	22444
33136	10	11470
8132	10	37153
4320	7	11002
9595	10	16671
34976	16	35863
1246	7	37789
25737	10	26600
25079	10	37198
1	8	21731
15334	7	2625
2292	8	7986
28654	14	487
4107	10	32158
11419	7	7422
15539	17	2587
12904	8	38266
14124	10	20150
11183	10	3802
4108	17	34133
22805	10	38704
3689	8	1077
15540	8	24901
21429	17	40184
31761	8	35320
37408	8	8639
40768	10	24138
19823	7	11682
37409	7	9798
31953	8	8215
6948	7	39678
14325	7	25624
31954	7	27971
8527	16	6835
27174	10	16836
36606	10	6950
36811	7	12776
12500	3	1302
8958	7	2086
30897	8	30182
38683	10	1139
34554	8	28601
37981	10	36396
36607	7	29405
5319	5	2536
21045	7	38583
9153	10	15169
23840	12	19889
30491	7	12295
30114	7	3575
13293	17	17716
40149	10	37829
20412	7	36912
29279	2	4840
10175	17	3316
20213	14	18031
30115	10	5350
38217	10	32431
25738	7	32546
26537	10	38913
25953	8	17299
34772	10	35210
22583	7	17330
4916	10	13356
29699	10	7952
36608	17	6147
2293	10	14940
40540	2	34197
21618	17	11877
29504	17	36018
23631	8	13223
37410	10	21175
15335	8	1229
4109	7	38919
35368	2	23196
28247	5	20488
2697	10	13964
26337	10	4001
11420	2	2349
8529	7	30209
34977	10	841
19621	12	12606
4917	17	32687
31955	8	15268
11865	7	16656
27607	14	20928
36387	7	30340
6116	8	3949
29902	5	16724
7360	7	25718
17828	2	3755
33137	7	24062
34773	7	14879
20025	8	4252
33326	10	21622
14326	8	30689
34555	8	38651
18225	2	33190
9389	10	948
18226	8	29207
22584	11	5124
14327	8	15624
9987	7	38941
25080	7	9650
19000	6	6518
1247	7	25388
1467	10	37418
36609	10	22405
9154	7	6965
26754	8	14675
38896	7	8501
1468	7	21452
2086	8	3599
8337	2	14844
19621	12	14066
36989	8	8597
24664	10	23234
28036	10	40270
21238	7	24141
13896	7	22428
34774	17	11361
34130	11	6064
37198	8	15348
19621	12	12205
3889	10	2509
33918	10	12526
4321	10	15828
13502	7	32248
28655	7	4508
17402	11	35552
24878	7	40908
18807	8	30741
17199	15	7595
23053	8	38458
36812	14	23705
23223	8	24390
2	7	29813
14533	14	7660
8530	7	33976
24052	7	18296
14939	10	32027
21043	16	19313
3690	10	17701
25081	7	6734
12079	8	32610
12501	15	14946
27836	10	15543
22384	8	12988
5685	10	15352
2087	7	34334
7754	7	9288
21430	8	3964
33138	10	14548
29700	17	10074
10577	1	32815
26755	8	34602
30301	10	14577
29505	8	13593
2698	10	8902
7544	17	18445
8338	2	39405
20606	7	29532
19824	8	25227
37199	7	782
15991	7	32207
1029	7	8037
10783	8	21753
33727	2	25940
30672	8	40586
24665	10	29978
34358	17	5378
19825	10	38123
19622	2	10534
6949	8	39627
36388	8	1449
31762	6	25543
6117	14	12141
12502	7	13939
7169	7	744
8959	8	24072
33728	14	25860
5686	10	30117
40341	7	24326
29701	8	1001
27378	7	22951
30673	8	12398
39308	8	24233
20413	7	28200
17200	8	12608
21619	14	14065
16609	8	26426
18031	8	8641
8531	17	15563
23424	14	35490
5503	7	13121
8339	5	14332
6950	8	36606
38684	12	22663
5899	17	29146
31323	7	30236
9988	10	8616
37411	11	27381
629	6	8542
379	12	24369
37412	7	12095
23425	14	8804
28854	10	12283
3691	15	8527
22180	14	15529
2088	10	14940
23426	7	36444
33919	8	33950
18627	8	36939
18227	7	28891
18440	10	17008
33920	10	13897
17008	8	1967
19001	10	5720
2089	10	4329
3115	7	30938
13897	8	15462
3116	2	17491
12285	10	40171
39714	10	6324
31763	10	16904
2501	7	25761
21796	17	23309
1029	8	33413
2294	5	3902
27608	7	37231
19621	12	38327
13294	10	26798
17403	7	30985
34775	7	2156
14940	8	10220
28248	8	8177
29506	14	40754
8527	16	19748
6322	13	2012
14738	7	30275
19002	8	33972
8960	8	12437
2699	10	17203
37200	7	37525
9155	7	2858
20607	8	26880
21043	16	33353
17638	8	35200
2700	7	39716
14125	10	7561
40345	7	38505
3888	8	16781
38451	7	892
35971	7	6007
30492	8	40566
3300	8	13134
37982	17	26593
13295	7	33816
17201	8	35384
12503	7	18808
20414	17	36687
6951	7	27377
1657	8	6320
23841	7	27505
4110	15	6325
16196	8	8079
28656	10	24452
11627	10	40635
40541	10	13897
34556	17	1690
17829	10	447
21239	10	13715
11866	10	16731
36185	10	21640
7755	10	12283
8340	8	5380
31098	16	3280
20415	4	19323
7545	10	11879
24666	3	36389
3890	17	32280
15762	3	8338
8133	5	25840
21797	14	28065
30302	7	29091
1873	17	33951
37983	11	10368
29280	10	17200
15336	10	31767
18628	10	18815
32936	8	9673
37603	6	19621
11006	10	3899
23427	6	19621
8341	10	1668
21988	10	27210
37201	10	14957
11421	7	10004
10365	8	7142
18228	7	25533
17202	1	27443
1030	10	32962
3692	2	11122
6521	10	32562
3693	7	28181
26756	10	34994
6696	10	33204
28037	10	18036
2918	8	4095
37984	10	9532
17008	8	35420
18808	7	12503
37604	7	5123
30898	10	11133
18032	8	7381
10176	8	20122
22806	10	10186
37985	7	7392
37202	6	21118
1248	2	40895
18033	8	25767
17404	15	8527
38218	6	1480
21620	6	38684
33520	17	26549
6952	7	34483
40346	12	24276
33521	7	6329
31956	8	30213
12286	12	40295
27175	8	34374
5687	8	40740
12708	10	6341
26338	8	20438
19398	8	28709
28458	10	17008
18809	14	35057
28657	8	27240
6953	10	30693
2090	8	14674
10366	10	23955
37986	10	16248
32756	8	6278
29057	7	23486
37605	7	10786
32540	7	29606
31957	7	15202
12080	7	12370
35771	10	7597
35160	7	16832
18034	8	25495
27176	15	2090
31549	10	20277
25739	7	25317
18229	10	25864
37606	17	33340
25520	10	17008
17830	8	12890
17008	8	38296
22807	7	37199
4111	10	34814
14328	8	25307
26165	11	34414
16197	8	18337
36389	13	15657
8961	14	9543
19623	12	20162
14534	7	967
15992	10	30362
35545	7	28407
3891	11	2741
39098	8	10287
19399	17	5445
15763	8	7556
3694	10	8339
3695	10	21800
29507	10	2369
19826	2	26820
21046	7	20355
19003	10	2097
25285	7	14688
8962	7	18898
5504	8	32843
18810	7	14250
37413	6	18460
13717	7	4215
38452	17	23995
20819	7	20416
28038	8	23344
37987	6	38684
32541	15	8527
831	3	36389
12081	7	25330
23224	7	37069
19197	7	13661
34557	10	15763
26538	14	34061
29903	15	30940
23840	12	28061
15764	7	5984
17639	10	8591
5320	7	23323
25286	10	6967
17009	7	23240
14126	2	36847
16807	8	32266
40769	2	6851
3	12	9856
40770	7	11879
14327	8	21990
37791	8	30612
38685	10	35455
35161	10	24921
3496	14	29838
11184	5	40294
24261	7	13089
34131	9	25677
23842	10	17870
32542	11	31624
4112	5	21728
23843	14	15124
11628	8	2780
36990	15	34355
39934	8	31476
20608	15	18743
38897	17	38004
10367	10	36817
26166	10	37903
9390	10	5693
5116	8	36869
37414	7	39863
16610	10	28042
30899	8	1317
2091	8	8421
6522	10	17907
832	8	14989
21240	7	14231
17827	8	15468
1031	7	28660
22585	7	8097
12284	10	9828
2295	8	14080
25521	10	3888
10362	17	4324
377	10	7603
24879	2	29973
14535	8	20971
36610	10	38920
20820	11	19828
39310	14	28613
6954	10	30328
4	14	1893
33522	10	35930
14739	17	6493
24880	10	4136
35772	10	32675
18629	2	32121
1658	10	7831
7546	7	33791
12287	8	26544
833	10	24670
12082	11	34205
39935	16	16319
27609	8	11753
36611	11	17423
28039	6	38912
18811	8	8950
1032	8	22864
33327	8	4372
1874	7	4999
10177	8	1022
8527	10	16038
27610	15	21043
10178	6	23840
25740	11	32309
4705	10	34195
9596	17	33691
27177	2	6010
33523	17	2706
37988	7	30905
20415	4	37915
19198	7	20419
24881	7	18106
23428	10	36426
7547	10	29123
39514	17	25991
15992	8	37482
5505	10	17827
25954	7	34216
17203	10	17696
1875	17	40625
21798	8	5544
1659	10	25824
22181	8	690
8963	7	12193
6697	12	17001
18230	10	13715
31958	10	783
28657	8	7925
24882	11	1483
40771	1	2336
34558	2	24805
7361	7	14329
38898	15	34355
26167	10	18489
32757	6	19412
3497	6	14955
38684	12	18040
16611	8	35968
23054	17	31550
2092	10	8765
36612	10	25090
10578	7	34749
2502	8	38443
36991	7	29542
2296	10	23053
2919	7	38984
27379	11	37023
36613	10	10000
16198	7	35372
30303	7	3696
26968	10	29587
39715	7	12135
6698	10	37008
4509	8	33219
38899	7	5255
13715	8	26809
39099	7	1371
11185	15	34976
13898	10	26833
17008	8	18005
33139	14	2667
40150	8	26967
21241	2	29741
10368	15	27177
32543	16	14192
17405	8	4791
38686	10	5002
1469	14	14104
8964	8	27409
9597	10	10787
37989	5	13583
38687	7	33257
14941	8	2900
28658	10	24893
18812	7	32835
14327	8	18041
10784	16	18179
29702	16	29012
36389	4	22256
28659	17	23347
14127	7	20943
29508	14	32694
39716	10	6008
380	7	12736
12905	7	16542
38219	10	4871
1660	8	34379
31550	14	33060
6323	11	3697
38220	7	3336
36389	13	34308
34132	7	7189
2093	8	33242
35369	8	26845
9767	8	20548
30304	10	15541
2292	8	9008
8134	17	38354
5506	7	23507
9769	7	17242
32758	10	21775
8742	15	8527
23429	8	7393
38453	10	11005
36389	13	5655
11422	14	321
4706	17	1287
39100	7	40570
29703	7	22809
29281	11	15379
12504	2	40131
7548	8	1333
39101	4	15876
38900	7	22962
11867	5	5569
3696	7	30303
5687	7	2668
29505	7	32588
38688	8	17032
11629	8	28041
39311	7	3248
38901	7	10198
31551	6	28287
17406	8	23493
30900	7	40711
1876	2	27399
21044	8	6819
191	12	9905
14327	8	16928
15763	8	15902
39717	17	15563
14329	10	29796
30901	8	17390
8342	10	27184
1877	8	7643
33921	7	1396
9770	8	17919
26168	8	10356
3697	2	27517
21044	8	17500
40347	14	19611
38902	7	17848
20609	7	18671
3495	7	27694
17640	8	23822
6523	8	21776
32174	8	9492
21242	10	8288
13899	10	16038
7549	10	13948
13715	8	22619
40348	8	10929
5900	2	15558
4510	18	2705
32339	10	20482
38684	12	13132
630	7	25355
21989	8	14559
11868	8	24786
192	6	19621
8527	16	14411
12709	10	13589
5507	8	32894
11869	8	15579
28660	8	14331
19199	10	5134
28661	2	28883
15541	8	40058
39936	2	26214
7362	2	25100
33328	10	13651
26757	7	23392
6324	8	36674
35546	10	15352
39102	10	16022
2297	7	35604
14536	8	5064
16199	10	15550
3698	10	24826
34558	10	14595
38221	7	37227
25082	8	7474
13715	8	34822
9156	11	9009
4113	11	38710
28040	8	16618
30305	10	28064
36992	17	22446
3892	10	28010
8527	16	34116
38454	17	19203
11870	11	6322
5504	8	26383
39312	1	5159
20416	10	14367
37415	17	38004
1249	7	5377
20214	10	30126
1033	11	24317
20417	10	10182
5	12	5431
21431	14	4646
21621	7	39162
6955	6	37406
18231	16	5218
10784	16	33463
39309	15	2090
10369	8	4429
8340	8	27109
17200	8	23205
8743	17	28439
4114	10	3888
28855	7	964
33140	10	34575
16612	8	31359
5688	10	8960
34359	8	39433
1250	7	2604
2920	8	3162
27178	7	14164
11186	7	20461
18441	10	37178
11630	10	33910
6	10	11022
2094	8	30629
6697	12	7526
10579	10	33381
40151	8	28997
19200	5	13501
2921	6	40
2701	10	16975
18442	16	6361
22586	6	1480
27837	8	19211
28249	8	38870
18035	8	26242
11423	17	16029
35162	1	688
22808	14	31137
23055	8	16936
18232	15	8527
14740	7	9012
11871	7	32572
40772	8	12293
2298	10	15541
31552	7	28759
6956	8	18211
14942	7	15629
26969	10	24670
14327	8	18259
5689	10	32898
21622	8	33326
2095	10	7594
13296	10	28496
19621	12	2415
17641	7	15268
35547	11	5692
19004	7	7654
4707	11	24478
37607	2	20666
39313	17	10867
19826	2	30013
34133	14	40725
32175	10	26144
36614	8	14850
28662	8	8296
4918	11	35972
26539	15	2090
32544	8	22342
36390	10	28825
12288	7	9992
2096	7	24719
38455	12	29008
31099	7	40862
5690	17	9376
17407	14	20113
7170	14	18606
4708	15	21043
6699	7	22466
21432	6	30176
34134	6	725
29058	7	37629
24667	10	5418
38455	12	30886
15993	8	15066
26970	10	21441
37990	4	19121
11872	11	27952
27380	8	33161
8343	10	34374
19624	14	18153
16396	7	11742
7171	8	23737
25287	10	6324
29704	17	31459
14943	8	22530
23225	10	35595
13893	8	33275
20215	11	851
30674	7	27645
28250	10	12287
36186	10	25923
29705	15	11650
10179	10	12381
6949	8	6120
381	2	7224
17200	8	29214
7	10	28657
3498	7	29317
14944	7	18999
25955	8	3547
15542	10	636
12289	10	4623
7756	6	38925
834	2	10510
20609	7	11514
11631	8	5137
13297	7	9452
6325	16	13719
25956	10	24670
39309	12	22345
40773	13	31784
37203	2	28287
20026	8	8119
23844	8	31407
9157	7	28274
17008	8	37257
23430	7	35155
8344	16	419
18443	8	19563
25522	7	3595
2503	7	17156
31100	10	22229
33922	7	27058
2299	8	28605
34559	7	11205
31101	8	24354
16613	8	17103
20216	10	24483
1470	8	34788
26971	2	8427
16397	11	35972
37416	8	3006
14128	10	10197
37417	2	5763
6118	17	28138
36993	17	35793
28459	8	13595
4115	10	29511
35548	7	8802
38903	7	18046
38456	10	27726
18036	8	18823
18444	8	10466
39308	8	40334
32545	10	8340
18233	7	17448
19005	18	2705
20418	7	10294
28460	7	1184
1027	13	16891
30902	8	40792
1878	8	86
2300	10	40800
6957	7	18502
28041	10	11629
8	6	13924
40349	8	8739
835	16	33550
1470	8	18733
17010	8	22702
37991	14	10275
26758	10	8969
11187	8	27327
38457	8	33294
34776	6	22209
32340	10	15763
6119	7	13723
8965	8	31933
36994	5	12457
193	7	35501
27179	2	34171
16808	8	16937
27381	2	30481
631	6	20824
38689	10	10821
836	7	10751
837	16	6770
7172	17	8818
35370	8	33038
36389	4	31316
1027	17	9192
11873	10	28871
27838	8	12957
1879	8	13049
40542	8	9669
19199	8	14731
36389	13	18884
39937	7	22054
31102	11	3690
22182	12	36283
33141	10	38475
23840	12	37603
22385	7	29354
25523	10	38227
4511	8	30049
27611	10	28812
4322	8	7369
13503	10	17008
11188	7	19854
11632	7	21289
14945	2	30783
4919	10	8157
32176	7	19784
1880	10	647
2301	8	290
14129	8	6907
34360	7	29628
32937	8	115
15994	5	14585
11189	11	8387
29505	15	28253
6958	10	32078
12083	10	432
19006	7	34024
12505	10	35631
17831	10	40151
37204	11	38621
8345	8	22327
38904	10	29168
27605	2	22817
19400	8	21574
14741	10	8336
16809	8	21474
31103	6	26974
28663	10	18074
4709	14	35894
24452	7	38161
35163	8	30976
20610	10	11921
37992	15	8527
2702	8	14954
10180	5	25975
1471	10	19421
23431	12	32451
38222	10	8095
30306	17	14247
19625	10	21800
30675	8	14676
19621	12	31541
15543	7	13543
32546	7	25738
5691	7	19406
3117	7	36587
37418	8	33377
6326	14	11245
40543	14	35267
7363	8	18887
38223	7	26299
24668	8	2663
29904	8	22926
4512	10	25102
13715	8	38636
2097	8	13310
20611	10	36649
16810	17	11422
39718	15	15582
1034	10	8339
25524	7	15227
9	10	11633
20419	7	13397
39938	7	30171
38224	8	23423
29706	7	27984
27382	8	35249
11633	8	24860
21243	8	7079
7757	8	24202
21623	7	15459
13091	8	37832
34777	10	23760
13900	6	6968
11874	11	9258
29282	10	3666
29509	8	16758
9771	17	23436
27612	8	2769
27613	10	36850
8532	17	11422
39101	4	10084
35371	8	7876
19824	8	10619
20420	14	29
5508	10	23229
19827	10	34639
17827	8	12162
35549	10	35813
29707	14	22133
39939	17	2774
29059	7	20192
7173	8	11851
33923	10	3307
24453	11	4952
6120	7	14859
33729	10	16671
24053	10	17008
20415	4	10668
3888	8	15405
11875	7	5471
25083	5	28097
22809	8	32716
11424	8	20369
1466	10	1096
29905	7	11183
29708	8	20807
13504	8	14548
23432	10	28718
2922	7	32466
1035	10	29918
19007	7	17165
20217	10	7201
29283	10	28459
2504	7	19451
28664	10	17960
37419	10	16281
39103	7	12093
31552	7	13104
11422	14	31962
32547	14	28764
25288	7	40864
35550	7	25407
8966	8	13786
2098	7	30708
19401	10	15788
31553	17	40639
30307	10	3310
14330	2	26564
22587	7	15055
30493	11	17423
32548	8	27753
32341	2	973
35372	8	36972
13893	8	21133
12506	8	40427
20218	10	38485
27383	10	10610
32177	10	4935
17204	8	37184
22810	5	29356
13298	2	33972
38684	12	37442
31104	10	22237
35164	11	24084
25741	10	1734
25957	7	6233
29284	7	26724
37420	6	19621
25525	8	22419
26339	8	30336
20027	7	4942
14130	8	3981
19008	10	35548
27614	14	9721
5901	10	30902
26972	17	20664
4920	11	97
2703	14	25308
17011	10	24203
31324	2	9377
30494	7	14059
15995	10	4618
8135	7	15695
15544	7	4513
26759	1	31029
18813	10	30675
12084	10	15763
36813	14	10925
34135	8	29847
24454	11	34221
36615	10	12320
25084	10	20731
18445	10	12283
17832	10	16445
37608	7	35847
6327	7	15128
17408	8	17637
26760	10	29708
23433	14	39787
36814	10	24490
17833	8	23940
19828	6	191
25958	3	36389
1881	8	19052
28665	10	13821
21047	7	28663
20821	8	4464
33924	17	22452
21048	8	33478
8533	8	26547
8534	8	4545
17642	17	31114
15996	6	9998
12507	8	31243
27384	7	2077
28042	7	34824
1882	10	13923
33524	10	4880
18037	7	33020
33730	7	3141
16614	8	31649
7758	7	883
6524	7	31447
837	16	7289
13299	8	5615
36391	14	1280
9989	17	15598
13901	7	4631
3118	16	11429
11190	2	29432
3499	7	34841
22386	17	2014
19402	10	2306
37792	8	12169
23226	8	8627
34361	17	38794
21433	17	4212
15997	10	11087
36616	14	10629
38905	10	3029
24262	8	28011
28251	10	11900
9598	8	1847
382	8	16027
28043	8	2109
21431	14	15942
23632	10	6115
26973	8	39896
33925	8	20857
18038	8	34806
11007	17	39943
6328	10	15582
39314	8	18307
7174	7	39756
17406	8	9680
14331	10	28660
15337	13	10845
17008	8	553
20219	10	2508
5692	2	32823
11876	8	9801
35551	2	40773
24455	8	39667
20607	8	40337
24054	8	7044
4921	10	7106
25085	17	6403
32549	10	2170
11425	7	34979
13092	11	3121
11634	8	21421
13505	14	6259
9158	2	17855
22183	10	29533
383	8	39307
17008	8	4456
18234	14	15231
24669	7	14677
28856	2	27847
6324	8	18153
8527	16	12397
20612	8	26856
6959	14	4356
22387	10	36928
35552	2	24063
20613	10	9405
5321	10	13313
25742	10	15776
384	10	16038
35773	10	8151
15338	6	22389
12085	2	34688
17205	10	20453
30676	2	24187
34362	10	16933
34778	7	35477
2923	10	14961
21434	18	2705
6960	10	39520
33142	6	34255
2704	11	2102
17008	8	22724
31554	10	16423
22588	5	16609
7175	10	24051
9772	7	22806
7364	2	16882
20421	8	882
2099	10	26014
24263	11	13907
36187	8	37261
8535	5	13163
32759	10	18286
632	8	24752
2705	4	11148
27180	7	22229
9986	8	13172
385	10	27180
40544	7	25310
10181	7	23875
14332	10	8164
22589	7	16811
2505	10	19842
2706	14	13950
14742	7	33565
40350	7	31418
39101	4	38711
34560	7	14474
37993	16	8723
9391	17	14648
12710	10	13768
14333	10	1470
12508	2	17852
23227	11	29608
5117	8	27799
37205	10	17008
31959	11	17221
35165	10	36437
13718	7	29150
1036	10	23255
22590	10	18440
8967	7	28507
15763	8	36111
29060	7	36709
27839	14	39803
17206	10	24960
11422	14	4784
26169	14	11540
38458	17	33986
28657	8	31293
30903	7	25457
33525	8	29641
6700	10	22031
33329	10	34982
2924	10	15541
386	2	4260
30308	11	39935
36188	10	6324
24670	8	37623
13719	6	30692
13300	8	11550
38906	8	4105
25526	8	18270
11008	7	9157
7550	10	19013
8968	10	5157
13902	17	25151
30677	8	31768
37609	11	11473
18630	7	11255
194	8	20092
13720	7	1490
1883	10	32254
30495	10	15763
191	12	39945
18814	10	10239
16615	7	33782
40152	7	37318
38225	11	18152
4513	10	21799
1037	10	37198
40545	7	34442
3888	8	39340
34779	17	20843
31325	14	18323
4514	17	23201
23434	10	25401
1251	10	2367
34780	7	31798
16616	10	17689
2925	17	32791
25959	10	36815
4710	7	21260
20614	17	4
7176	6	16618
26761	8	4699
28461	8	24719
17409	10	11631
23633	10	6324
838	7	11896
36189	10	26563
15134	7	19302
31555	8	16688
29510	10	14749
18631	7	25755
38907	10	1264
39515	8	918
16811	10	21832
31960	7	1271
39104	10	16609
6121	8	39683
16617	10	15446
23435	10	8385
387	10	12283
6701	8	11936
8527	16	6709
36995	7	11729
36617	8	8855
25289	7	10901
1884	10	25126
32550	14	18322
2705	4	18337
32542	8	23179
33330	10	7831
12283	8	22112
11191	15	6325
30678	7	25826
19621	12	37302
7551	14	15263
10	8	6115
25527	10	24489
21624	10	12392
2926	2	28392
8969	8	1258
8346	15	29289
8347	11	3710
10580	10	17022
18815	8	18628
19626	15	11241
34781	7	36522
15998	17	6383
38908	11	5710
40774	14	27004
29709	14	34796
26762	10	16671
6324	8	33546
27181	10	36660
24264	8	16551
24265	7	4824
39105	10	31352
38226	7	7898
10785	14	29657
36618	10	40342
2927	14	2095
36619	7	27324
39106	1	10811
14743	7	16214
4703	16	8018
35774	10	3934
13506	17	35375
18816	8	10878
2292	8	21484
2100	16	13662
14537	10	24678
24671	15	8527
12086	10	12287
1661	10	11035
9773	8	13584
19201	2	34728
20615	7	31310
7759	10	33530
19627	8	3049
26335	14	8081
25743	8	968
23436	14	20969
18817	15	28964
4116	10	24051
21799	12	7517
39107	10	17008
13721	7	13330
35373	17	12849
6115	8	19326
11635	11	309
29710	10	7167
6961	7	28340
34561	10	34164
8744	7	25978
17410	11	29020
23437	17	22878
17404	17	34554
40351	8	11856
12509	8	18673
6324	17	6354
33143	17	29069
25528	8	17606
38227	8	1366
38680	10	35201
40153	8	29539
15135	16	16994
33926	10	3125
12290	16	14364
8527	16	39657
34136	10	17827
7760	10	30185
20616	14	674
37610	8	23399
3893	10	7891
33526	8	39436
29285	7	10247
19202	10	10068
31105	10	26991
25744	8	15704
16812	10	20607
39712	14	28402
1031	8	11920
36996	10	9630
16813	7	28067
3301	10	13589
13093	10	2711
30496	10	17200
35775	14	10732
2098	5	19597
38684	12	2141
27182	6	6518
388	11	1281
35374	6	38929
21625	2	16034
34782	8	7237
40546	2	30173
29061	10	39536
12087	2	13166
34137	8	30308
11877	14	19731
26170	7	24757
11636	7	38555
31556	7	18666
21990	10	14327
17834	17	9013
25529	8	29323
3894	14	22740
7365	7	34160
22388	7	22579
22591	7	35371
26340	8	8840
18231	16	31468
28040	10	16076
22592	7	32489
7366	10	26679
22389	12	37379
7761	8	7033
13903	8	22372
2702	8	9139
32551	8	24485
2707	8	839
21049	10	25092
22811	10	7077
3119	10	12543
16814	2	27514
34978	10	2114
29286	8	6336
5693	10	35167
23438	8	8257
4117	10	37489
36815	10	30327
10786	7	37605
633	10	30562
24055	11	32067
2090	16	16667
4323	7	14570
17012	7	13894
30309	7	7410
34138	10	2369
19009	10	15763
2506	7	18451
9159	5	4112
39719	10	19225
16197	10	22210
30116	7	25614
25530	8	14565
19403	7	4033
30117	8	12232
25745	8	9250
19404	7	17844
9990	8	11300
10581	15	12290
16398	10	8686
6702	10	16857
11878	8	28711
38909	18	2705
19829	8	25202
27840	11	31806
29711	10	25530
33144	14	9238
5118	10	31390
5322	17	13536
17013	7	29295
33527	10	26444
37421	10	24670
3500	17	34822
8527	16	9567
32342	8	16353
13094	8	746
27615	17	35312
27183	11	21305
16393	8	28367
26763	10	15196
39315	14	29915
7167	8	33756
34783	8	21717
379	12	37320
5902	17	19098
