1627424	402
2062632	403
9947232	404
8367880	405
2079389	406
229934	407
3794136	408
3272383	409
12830080	410
14037011	411
2758960	412
13622209	413
12904314	414
9158024	415
1258852	416
1754876	417
2694933	418
3085333	419
4623612	420
689205	421
385791	422
5313822	423
1495493	424
14507951	425
11827775	426
13723061	427
2261256	428
2635956	429
13418047	430
2995345	431
13583724	432
9935793	433
1704953	434
2062017	435
2943241	436
13118707	437
10159714	438
3221720	439
2740533	440
2323186	441
3427296	442
15169873	443
7888909	444
1024763	445
1953032	446
3828465	447
2237581	448
2406749	449
3054901	450
14541852	451
2389927	452
2415577	453
8597727	454
8511777	455
7697100	456
2260183	457
11755694	458
2638323	459
12579404	460
1305361	461
1828267	462
2426813	463
2083237	464
15183802	465
12490671	466
10052843	467
14547643	468
1817574	469
13908201	470
879759	471
1711965	472
6750804	473
1956344	474
1593156	475
12868880	476
1020117	477
3139045	478
10808353	479
1834918	480
1867504	481
2007417	482
1705655	483
1691782	484
1678519	485
794079	486
2124623	487
7338114	488
2614482	489
14066492	490
251791	491
7127563	492
2882483	493
3614007	494
1212572	495
7218470	496
3138344	497
10803193	498
13597280	499
3118969	500
259643	501
1504298	502
5853636	503
13454950	504
2280869	505
15185007	506
5688486	507
3707597	508
1002677	509
14685172	510
10913641	511
981944	512
264875	513
7523905	514
8347457	515
3567066	516
2217563	517
2325211	518
3063073	519
2031752	520
9958724	521
3860882	522
5328232	523
6799897	524
2544348	525
342755	526
12012111	527
1848648	528
10521662	529
14440875	530
9930257	531
12189779	532
5157866	533
5245775	534
8722844	535
2635310	536
1528542	537
10119953	538
12380926	539
8835875	540
7733394	541
2764044	542
2968333	543
1503404	544
5145891	545
9150863	546
11604225	547
7990824	548
9352108	549
13064111	550
13164583	551
977301	552
10253122	553
3002190	554
261314	555
13266170	556
4548771	557
12461809	558
8837552	559
14446161	560
888009	561
15022171	562
10836725	563
1772960	564
2554422	565
8017614	566
12222715	567
3497182	568
1484717	569
9196103	570
7508232	571
7806221	572
2895881	573
9405169	574
8774073	575
12122581	576
12834938	577
12982103	578
3067912	579
6062076	580
12945366	581
2723292	582
15257692	583
9813696	584
5469032	585
12393723	586
14794823	587
7826544	588
8241309	589
8974604	590
1190561	591
307419	592
15097017	593
15141486	594
4796086	595
302861	596
2918132	597
4661151	598
9945021	599
2854521	600
4318131	601
8349350	602
13450862	603
12615097	604
1657524	605
3938244	606
1478073	607
10221520	608
12144399	609
2633422	610
2706478	611
1139623	612
5453267	613
5229468	614
10848122	615
8167046	616
6919433	617
3196990	618
10324357	619
940709	620
2011865	621
7014854	622
11748811	623
3529629	624
551585	625
11879722	626
5260240	627
8166552	628
11033358	629
2729182	630
8493493	631
14984973	632
12599435	633
2110552	634
437125	635
13100677	636
14472624	637
235208	638
802318	639
14894481	640
1230965	641
2990561	642
2687992	643
13028337	644
9203827	645
5674584	646
1301051	647
10561613	648
7364434	649
12797693	650
5498048	651
12832315	652
15005716	653
4007239	654
2273293	655
7183151	656
12685679	657
1487914	658
12009616	659
9483129	660
1321230	661
539121	662
327362	663
5782884	664
1186208	665
1648818	666
6888345	667
4127633	668
8152787	669
1547459	670
4759849	671
12751554	672
10161695	673
1628148	674
901103	675
12542240	676
2735688	677
209546	678
12660009	679
1824532	680
12888733	681
10805501	682
883847	683
707624	684
2018049	685
1217859	686
13628592	687
2410855	688
9698337	689
9990777	690
2087551	691
4261116	692
943187	693
15025571	694
1716619	695
7676425	696
4146614	697
6796119	698
8405124	699
12142085	700
2204722	701
14365356	702
11986091	703
1687569	704
2018265	705
2337364	706
12018640	707
9144730	708
15156001	709
657260	710
7256375	711
809654	712
2361600	713
947439	714
10231087	715
12860254	716
1631903	717
2270165	718
8000304	719
1125693	720
12201166	721
1225970	722
14180327	723
1800042	724
10430665	725
435294	726
5958208	727
1154175	728
10639925	729
7886849	730
720565	731
452220	732
4659287	733
6272803	734
2284096	735
1596273	736
4329477	737
1159461	738
2761897	739
1058224	740
2933990	741
5980256	742
10073992	743
1259034	744
10761693	745
5998052	746
14884120	747
513401	748
4002026	749
39488	750
10367409	751
12344131	752
9304164	753
5005447	754
2118476	755
4352070	756
289175	757
1284928	758
1970646	759
11121876	760
11456760	761
762478	762
4034641	763
3605915	764
13020011	765
1755274	766
1354405	767
1624833	768
1787693	769
1616764	770
360932	771
4826999	772
1327301	773
11737752	774
13754293	775
14999106	776
8895928	777
8046346	778
5021884	779
4821277	780
10020031	781
1037303	782
4065464	783
3603199	784
1328513	785
943732	786
1699415	787
15214840	788
8766846	789
7187150	790
3271574	791
1862399	792
4355821	793
222376	794
10316527	795
10746581	796
15300051	797
292712	798
8895497	799
10191613	800
2270648	801
15128711	802
4992431	803
8613593	804
3971422	805
2759963	806
695475	807
7116443	808
10074339	809
6837037	810
2681524	811
10536134	812
930868	813
1947275	814
8022666	815
1887076	816
1946487	817
8135770	818
14957893	819
2473307	820
3255648	821
6967710	822
10398624	823
342640	824
8769439	825
189669	826
6414948	827
4029734	828
3285730	829
10668450	830
7590611	831
10224578	832
12623524	833
13628056	834
6234825	835
1359432	836
6084469	837
8616050	838
2120997	839
4739932	840
4161358	841
300441	842
9710164	843
11950028	844
3024882	845
1669527	846
4879658	847
2686568	848
11224877	849
5554405	850
8910668	851
8924023	852
3400389	853
14444326	854
10689564	855
9115315	856
2239073	857
14439447	858
12430675	859
11115131	860
896526	861
9937688	862
7094355	863
1898592	864
1874875	865
7323922	866
12650556	867
11460063	868
11705921	869
13618180	870
14052046	871
5879441	872
8361329	873
1649948	874
13193642	875
1527480	876
1654271	877
925873	878
7744811	879
5434784	880
15225929	881
7751451	882
634586	883
2962938	884
14792703	885
1972017	886
2538765	887
5960698	888
8736517	889
385266	890
288563	891
876665	892
737188	893
356258	894
740712	895
2691156	896
4947186	897
14059663	898
13446197	899
8365855	900
8399586	901
12345280	902
7180787	903
10646942	904
3209666	905
9140569	906
2509405	907
10075529	908
14152617	909
2252429	910
279465	911
12677427	912
8175498	913
2146064	914
2065085	915
632438	916
1076863	917
2714535	918
1498769	919
7172979	920
1963571	921
5338410	922
2265471	923
1889129	924
2653786	925
11951385	926
7902121	927
5043973	928
5081434	929
4201297	930
3011521	931
1018366	932
11639863	933
7110615	934
6783768	935
1590171	936
2956500	937
6414727	938
1801876	939
12808751	940
149508	941
3397532	942
431893	943
2627753	944
3962525	945
10764128	946
13727478	947
10264437	948
12170415	949
7379223	950
5784242	951
7869937	952
2954163	953
8648322	954
1708106	955
7754684	956
13933560	957
825975	958
1826378	959
1243089	960
8986905	961
13977870	962
1128071	963
3709644	964
14409489	965
2021050	966
2245555	967
12715195	968
2793495	969
1275389	970
907340	971
2506248	972
471277	973
6400271	974
1854047	975
2885338	976
7367548	977
5182563	978
2777100	979
8924560	980
12118661	981
1538928	982
867231	983
14612764	984
871195	985
15256567	986
7360293	987
8928742	988
12842887	989
5550688	990
5609884	991
5547396	992
445351	993
9850121	994
7241205	995
2720042	996
14418103	997
3093184	998
7684600	999
11807525	1000
14798039	1001
10791890	1002
2765190	1003
11882074	1004
5314075	1005
5617467	1006
14210119	1007
7320734	1008
4143365	1009
7963494	1010
861077	1011
5890963	1012
1427127	1013
5408113	1014
2652158	1015
5656042	1016
2643740	1017
2701775	1018
7080868	1019
8068151	1020
8024096	1021
7641138	1022
3223686	1023
12915400	1024
6920010	1025
1012360	1026
8900535	1027
1041762	1028
935940	1029
2596067	1030
3553	1031
14085708	1032
4275661	1033
2025550	1034
10017422	1035
953559	1036
1830623	1037
4111668	1038
6201136	1039
13060451	1040
8374049	1041
867983	1042
11534677	1043
8811473	1044
962129	1045
3497657	1046
13244109	1047
49770	1048
3513137	1049
9224325	1050
2719588	1051
14865800	1052
6022727	1053
7240278	1054
2641063	1055
6503884	1056
5519820	1057
1412912	1058
9249418	1059
6599788	1060
7251984	1061
8735164	1062
1277974	1063
8951777	1064
325110	1065
10492202	1066
7274890	1067
2871963	1068
13983147	1069
4085365	1070
8555883	1071
12213485	1072
3976467	1073
6707178	1074
2268443	1075
10072708	1076
5010801	1077
3302121	1078
2703894	1079
9926246	1080
3770085	1081
5614175	1082
753973	1083
2673965	1084
11358065	1085
5090441	1086
2024636	1087
8773679	1088
2174355	1089
1007354	1090
6754415	1091
6608143	1092
1196364	1093
8510666	1094
1331518	1095
2282506	1096
1318478	1097
334509	1098
5128519	1099
6088995	1100
7009946	1101
8184600	1102
1150938	1103
1683758	1104
10608803	1105
7927197	1106
1321895	1107
5280365	1108
301338	1109
11769002	1110
2012306	1111
4435870	1112
7490713	1113
559724	1114
1775535	1115
307568	1116
2318464	1117
9306257	1118
9009372	1119
7772935	1120
612652	1121
11345181	1122
10261041	1123
4751098	1124
1626420	1125
3035510	1126
1634891	1127
11894173	1128
13233548	1129
14121804	1130
381013	1131
345312	1132
1074650	1133
9137682	1134
592199	1135
12216836	1136
14720962	1137
6960566	1138
5623181	1139
13684140	1140
2937108	1141
12904148	1142
10564224	1143
7240925	1144
12697883	1145
7518468	1146
10497202	1147
499924	1148
2480673	1149
2641215	1150
4889337	1151
1490885	1152
5198036	1153
13016749	1154
2711890	1155
8967868	1156
1043231	1157
14637507	1158
1697178	1159
14118936	1160
1813499	1161
2763740	1162
7122409	1163
1337653	1164
3224893	1165
14593874	1166
8856037	1167
7451687	1168
5817845	1169
5934396	1170
2770830	1171
7866571	1172
1086356	1173
233980	1174
1984416	1175
9954639	1176
9293917	1177
10376890	1178
282523	1179
10032342	1180
2994012	1181
2642634	1182
1786646	1183
14597758	1184
1258719	1185
9953615	1186
9826605	1187
130778	1188
11799732	1189
1169704	1190
5639832	1191
14180848	1192
7257227	1193
338736	1194
13759558	1195
5044673	1196
14311348	1197
1067664	1198
7362830	1199
6248361	1200
8876773	1201
4959567	1202
646542	1203
1682588	1204
3125057	1205
13313733	1206
1780104	1207
2805584	1208
9410558	1209
5318263	1210
5159948	1211
3109350	1212
3916031	1213
2142295	1214
4510456	1215
7535209	1216
4570815	1217
566322	1218
11828973	1219
7127252	1220
5193338	1221
9913110	1222
2000547	1223
5616092	1224
7348870	1225
13723470	1226
8410688	1227
10466918	1228
15091846	1229
2569630	1230
14005892	1231
9143786	1232
403783	1233
6994329	1234
979667	1235
14026376	1236
650932	1237
14622623	1238
598215	1239
12183318	1240
5258985	1241
4903678	1242
4433585	1243
13194036	1244
94460	1245
3045074	1246
2480923	1247
4567222	1248
445467	1249
4949066	1250
10240514	1251
9068921	1252
6856568	1253
6325370	1254
4356595	1255
2503517	1256
2560383	1257
769944	1258
1874126	1259
1772782	1260
14544672	1261
12794568	1262
2517768	1263
1083645	1264
10569411	1265
9759069	1266
107739	1267
611055	1268
479887	1269
1295918	1270
262792	1271
13577934	1272
7368256	1273
9219078	1274
900207	1275
740336	1276
3815278	1277
2587761	1278
2872333	1279
9322454	1280
9164561	1281
9248477	1282
12811294	1283
8598301	1284
3097890	1285
1244853	1286
12359026	1287
2755352	1288
15236859	1289
12020507	1290
571609	1291
1927665	1292
11823043	1293
7781801	1294
534837	1295
855794	1296
457998	1297
1046059	1298
10512201	1299
131018	1300
13966007	1301
9003284	1302
8137251	1303
11729478	1304
6065819	1305
1737197	1306
1372049	1307
883226	1308
11982115	1309
5402091	1310
11894770	1311
1723579	1312
2378950	1313
2295717	1314
5227572	1315
7649854	1316
4228844	1317
11126490	1318
1186192	1319
11450869	1320
1827948	1321
9891470	1322
9007471	1323
5908882	1324
3813834	1325
7326557	1326
605909	1327
815379	1328
1272397	1329
11872973	1330
1201856	1331
1518564	1332
14230800	1333
1052301	1334
622068	1335
2698769	1336
2457249	1337
7321772	1338
11810559	1339
9221070	1340
14728724	1341
9017005	1342
12219289	1343
10083823	1344
12517253	1345
46022	1346
776059	1347
11476231	1348
3482523	1349
14839846	1350
9657887	1351
2640226	1352
11477384	1353
1558149	1354
162632	1355
2600298	1356
1428381	1357
937476	1358
9001007	1359
5867413	1360
2502536	1361
869126	1362
10584318	1363
499812	1364
1942601	1365
2285359	1366
784934	1367
10149128	1368
6341127	1369
14133543	1370
1925372	1371
1487830	1372
2681335	1373
938791	1374
5695806	1375
4842993	1376
267681	1377
1973125	1378
6094774	1379
7226330	1380
1926840	1381
13207736	1382
1353670	1383
2658447	1384
1518718	1385
1815855	1386
1291674	1387
3585073	1388
733454	1389
3351151	1390
1442855	1391
2703499	1392
5777830	1393
10648909	1394
1550429	1395
1019524	1396
2648035	1397
1880570	1398
1837230	1399
5872742	1400
10805638	1401
7803093	1402
3909160	1403
2197185	1404
14997888	1405
12545635	1406
5116953	1407
812298	1408
12577686	1409
3061674	1410
4292733	1411
7065740	1412
9713985	1413
1499265	1414
6720964	1415
1292534	1416
11975658	1417
2254110	1418
13742840	1419
2469443	1420
2120079	1421
11479058	1422
2080586	1423
3595614	1424
782241	1425
2417908	1426
10665302	1427
10810923	1428
4740864	1429
2659222	1430
2129604	1431
9084196	1432
1443537	1433
15091304	1434
1419573	1435
14214355	1436
6356755	1437
12330336	1438
13732295	1439
6708304	1440
13744521	1441
12498457	1442
8383690	1443
1255057	1444
12717644	1445
1067362	1446
1189929	1447
13018579	1448
4089666	1449
1787191	1450
13207094	1451
10869931	1452
12544240	1453
9907919	1454
4652635	1455
6489190	1456
7634901	1457
1984902	1458
11650919	1459
4372171	1460
5471837	1461
10026058	1462
4563942	1463
7493527	1464
14174549	1465
2282082	1466
4631298	1467
588221	1468
1912272	1469
11566682	1470
143914	1471
10340312	1472
4897762	1473
8524572	1474
8936303	1475
9637684	1476
2830852	1477
2288473	1478
1720496	1479
8698379	1480
1577458	1481
5556943	1482
9093608	1483
2213074	1484
1073822	1485
2130160	1486
2287004	1487
5604950	1488
12825061	1489
2123424	1490
7405893	1491
1736299	1492
10421016	1493
8305766	1494
277569	1495
267855	1496
96520	1497
12433540	1498
5958712	1499
5661996	1500
3395745	1501
5449959	1502
5192451	1503
10055847	1504
4980008	1505
790965	1506
2656189	1507
2013034	1508
12913004	1509
11945930	1510
4894964	1511
14531392	1512
6098195	1513
6709533	1514
10050880	1515
1620854	1516
4748836	1517
2580991	1518
12154628	1519
102457	1520
14436438	1521
1502540	1522
2576110	1523
15140405	1524
5229622	1525
851733	1526
2460009	1527
3886237	1528
1669654	1529
10741367	1530
2022359	1531
4438304	1532
2458943	1533
7034634	1534
14345304	1535
8279665	1536
2352824	1537
10700640	1538
9350045	1539
5517837	1540
2881193	1541
7665595	1542
1893666	1543
4006727	1544
1797472	1545
1741446	1546
164345	1547
14859344	1548
13725726	1549
190023	1550
6337693	1551
788973	1552
6491786	1553
4906273	1554
1083373	1555
1807770	1556
2084732	1557
11827348	1558
2903204	1559
13328	1560
7206096	1561
5979909	1562
434075	1563
12462401	1564
4797824	1565
1245159	1566
4328329	1567
702773	1568
8097391	1569
13259481	1570
1595260	1571
6927363	1572
13883885	1573
12378080	1574
481739	1575
11988419	1576
2020450	1577
2920503	1578
1493897	1579
10765305	1580
484892	1581
2741357	1582
9481958	1583
2378183	1584
4256993	1585
184907	1586
15142167	1587
10481003	1588
255214	1589
1724185	1590
11541322	1591
15196186	1592
9040475	1593
7539367	1594
2875499	1595
112997	1596
8857260	1597
1069809	1598
2783994	1599
8109624	1600
9090559	1601
213343	1602
1777032	1603
2165146	1604
808162	1605
1015996	1606
9913824	1607
754118	1608
13534098	1609
10248876	1610
1300937	1611
9844770	1612
2567422	1613
8805565	1614
4201733	1615
11858406	1616
12033310	1617
4110439	1618
13611207	1619
647929	1620
776262	1621
2680754	1622
9456369	1623
6531908	1624
12559842	1625
2479323	1626
1574270	1627
6933022	1628
2624806	1629
4737430	1630
552312	1631
3649459	1632
14836468	1633
6944911	1634
11231157	1635
2444159	1636
7054122	1637
9846755	1638
7268759	1639
12292877	1640
10093396	1641
8229605	1642
7422800	1643
2332173	1644
10827873	1645
11079544	1646
10676569	1647
12667964	1648
4601159	1649
4356925	1650
10598641	1651
7812913	1652
2072673	1653
13316332	1654
8620061	1655
2423465	1656
6976392	1657
1408153	1658
3760671	1659
13306870	1660
789138	1661
928947	1662
8859173	1663
5815890	1664
4956594	1665
1487312	1666
8013653	1667
10533983	1668
5041	1669
1935012	1670
956405	1671
2210855	1672
1921559	1673
863513	1674
7427337	1675
9937056	1676
6851742	1677
8564739	1678
6158346	1679
2767922	1680
707322	1681
1878466	1682
969506	1683
12944	1684
2456776	1685
2530861	1686
10293172	1687
3030919	1688
7122018	1689
12965209	1690
1840092	1691
12786464	1692
516086	1693
12747563	1694
2259547	1695
13875970	1696
1247413	1697
3885535	1698
2529284	1699
2301935	1700
1831308	1701
15022776	1702
14083790	1703
7904395	1704
1653384	1705
1015866	1706
15008847	1707
7212190	1708
1521912	1709
1847565	1710
560529	1711
4938228	1712
624738	1713
12347892	1714
10531557	1715
7202812	1716
378985	1717
15121406	1718
7366799	1719
8221348	1720
3511786	1721
12934776	1722
4247011	1723
6278662	1724
6593803	1725
2395244	1726
2673139	1727
11993932	1728
3763133	1729
316195	1730
3612134	1731
8759986	1732
1694430	1733
99721	1734
2116959	1735
2670683	1736
1964271	1737
13064852	1738
135285	1739
13006377	1740
3594734	1741
8515126	1742
2801823	1743
4166553	1744
1661818	1745
14638517	1746
13724474	1747
12950501	1748
7710283	1749
10337488	1750
262596	1751
7164546	1752
755673	1753
9879744	1754
10728828	1755
10634075	1756
5461179	1757
1027174	1758
2480855	1759
51761	1760
1071155	1761
4381994	1762
7160424	1763
3684740	1764
7567707	1765
9150047	1766
1822248	1767
6468951	1768
2038329	1769
4680027	1770
5811884	1771
13042814	1772
10402824	1773
1509079	1774
14706026	1775
1465713	1776
8419163	1777
7536437	1778
2887741	1779
3936568	1780
1593763	1781
11511176	1782
3249342	1783
336539	1784
1205156	1785
5161150	1786
5332802	1787
1164568	1788
15200661	1789
1048210	1790
5198321	1791
13989051	1792
12062227	1793
14758842	1794
1215694	1795
5977340	1796
11779801	1797
10597505	1798
2453321	1799
5177285	1800
73584	1801
9455640	1802
13065702	1803
4928416	1804
5318831	1805
1469080	1806
86297	1807
5527085	1808
9541919	1809
4395332	1810
579952	1811
9048460	1812
1811441	1813
8628414	1814
11127188	1815
527367	1816
583239	1817
2278839	1818
2331262	1819
13810141	1820
11259950	1821
2706816	1822
1034932	1823
7664007	1824
6681976	1825
4558804	1826
6525588	1827
5339357	1828
7216412	1829
1583373	1830
13496771	1831
14705533	1832
11270577	1833
591111	1834
11942875	1835
7962295	1836
12499979	1837
2647294	1838
14745057	1839
344042	1840
1417361	1841
10259780	1842
2892767	1843
10598749	1844
349213	1845
1826998	1846
14118423	1847
10122645	1848
1654957	1849
379774	1850
1872635	1851
1794195	1852
144314	1853
4932561	1854
11412179	1855
10144838	1856
5530871	1857
12003407	1858
14857151	1859
13649054	1860
3449564	1861
8143321	1862
13925550	1863
689062	1864
10422871	1865
1008903	1866
13091620	1867
403466	1868
1318894	1869
1529491	1870
14501545	1871
13807403	1872
2131418	1873
5821486	1874
2044659	1875
8964099	1876
13108131	1877
5752544	1878
7193958	1879
1300655	1880
10335931	1881
4820908	1882
9952393	1883
660571	1884
9551356	1885
8491245	1886
11629501	1887
10155849	1888
2505646	1889
1615825	1890
2353861	1891
3417749	1892
13239471	1893
8172103	1894
13083586	1895
14746048	1896
6608405	1897
744004	1898
4010205	1899
879356	1900
1639071	1901
864680	1902
8963244	1903
12110630	1904
1918152	1905
10346198	1906
12871992	1907
1639714	1908
12945708	1909
5849040	1910
3913129	1911
1584321	1912
6741099	1913
4588365	1914
1824339	1915
3683708	1916
1041916	1917
11694866	1918
1686132	1919
1312096	1920
12603959	1921
4073208	1922
3573282	1923
1410223	1924
14969666	1925
2105990	1926
7519773	1927
7345593	1928
10523519	1929
12721357	1930
8722645	1931
2156546	1932
2478936	1933
14001348	1934
2285392	1935
2288656	1936
13268842	1937
2301452	1938
5511286	1939
9957156	1940
14082595	1941
11963932	1942
3098803	1943
12881429	1944
13541491	1945
8279298	1946
14732946	1947
12954185	1948
11953884	1949
935264	1950
4047401	1951
13200806	1952
7012	1953
2804252	1954
2232606	1955
12702443	1956
6929279	1957
2849154	1958
1412759	1959
318326	1960
1675245	1961
7443761	1962
12958140	1963
3490324	1964
2806907	1965
2079525	1966
10386618	1967
13920429	1968
14245163	1969
6274921	1970
3048412	1971
2522399	1972
4190747	1973
1579153	1974
391086	1975
13723304	1976
12329020	1977
12725940	1978
349416	1979
787465	1980
4566862	1981
10084295	1982
2321391	1983
3069213	1984
255600	1985
13784366	1986
2384686	1987
5217859	1988
5806623	1989
13639647	1990
1356370	1991
644839	1992
2247028	1993
1199365	1994
55315	1995
9925592	1996
426581	1997
10673451	1998
10378026	1999
2469914	2000
1685679	2001
8751317	2002
4038727	2003
1554448	2004
6708007	2005
1512625	2006
5706629	2007
4656748	2008
10670668	2009
13631512	2010
3762602	2011
7491591	2012
8573472	2013
1643374	2014
10526927	2015
13219422	2016
1310249	2017
3921209	2018
5437785	2019
6509210	2020
1126335	2021
12602118	2022
10084043	2023
2135486	2024
2273120	2025
2454657	2026
7499615	2027
5018785	2028
273449	2029
7560193	2030
5035264	2031
2459633	2032
13460991	2033
12003167	2034
2300554	2035
1216191	2036
13618849	2037
3326948	2038
1004582	2039
918976	2040
11853644	2041
7536245	2042
2196542	2043
856578	2044
1606335	2045
214020	2046
9683180	2047
15292336	2048
6617011	2049
1534433	2050
864859	2051
2807260	2052
2594674	2053
923307	2054
2419073	2055
292507	2056
4993108	2057
7332691	2058
2440020	2059
10748620	2060
11551211	2061
14475992	2062
2017299	2063
14146273	2064
1196524	2065
1195804	2066
10947403	2067
6453119	2068
14980784	2069
23383	2070
7054433	2071
4487996	2072
10635788	2073
886272	2074
13436063	2075
5127640	2076
2763283	2077
51060	2078
655555	2079
530291	2080
5403849	2081
4882968	2082
42457	2083
11082135	2084
689729	2085
395797	2086
523436	2087
13071029	2088
9826821	2089
759694	2090
2288789	2091
787832	2092
14195315	2093
13109733	2094
12399132	2095
870312	2096
212414	2097
583990	2098
5418717	2099
8083599	2100
13480667	2101
5511618	2102
81725	2103
9260010	2104
11675842	2105
10172080	2106
1367772	2107
10637635	2108
1781983	2109
2562085	2110
1211699	2111
1079604	2112
1481027	2113
1621555	2114
8543081	2115
194170	2116
7041688	2117
8673395	2118
1241331	2119
12900148	2120
6833544	2121
1696282	2122
3864356	2123
2292272	2124
3736970	2125
15291199	2126
13424865	2127
4640927	2128
1664990	2129
846817	2130
1452255	2131
11991777	2132
1717628	2133
94240	2134
2597004	2135
1667570	2136
963570	2137
9642917	2138
1425348	2139
9146912	2140
9228144	2141
9310616	2142
1455639	2143
1739814	2144
12082980	2145
1848355	2146
12010458	2147
1570969	2148
15232899	2149
1115916	2150
12215373	2151
2682922	2152
574514	2153
13974317	2154
2296612	2155
168588	2156
11534434	2157
69173	2158
10716005	2159
6014043	2160
10744544	2161
2321757	2162
2762806	2163
121366	2164
566135	2165
915041	2166
164444	2167
2267989	2168
4046590	2169
104539	2170
12339972	2171
2471203	2172
53341	2173
594836	2174
4191595	2175
6581410	2176
4991511	2177
14299070	2178
9757653	2179
3038281	2180
3065516	2181
2004661	2182
