238	1	71
238	1	91
238	1	270
238	1	195
270	2	72
71	2	164
232	2	249
266	2	173
191	2	172
133	2	159
131	1	149
131	1	242
131	1	37
131	1	245
131	1	132
131	1	186
131	1	28
183	2	193
135	2	19
202	2	89
83	2	164
190	2	89
8	2	159
182	2	164
253	2	79
229	2	87
220	1	78
220	1	52
220	1	121
220	1	230
220	1	31
220	1	55
49	2	249
189	2	129
199	1	158
199	1	68
141	2	79
35	1	2
35	1	257
166	1	259
166	1	121
257	1	29
257	1	35
257	1	200
242	2	249
112	2	246
43	2	147
210	1	178
210	1	268
210	1	91
210	1	170
210	1	187
210	1	123
194	2	172
106	2	164
38	1	28
38	1	68
28	2	87
181	2	159
132	2	87
127	2	89
148	1	125
169	2	19
213	2	249
235	2	249
268	2	164
176	2	19
248	1	149
248	1	222
248	1	93
248	1	202
248	1	5
23	2	224
88	2	249
91	2	212
102	1	85
102	1	174
102	1	256
102	1	185
102	1	124
102	1	160
108	2	103
24	2	172
251	2	74
149	2	249
233	2	79
21	1	111
21	1	263
59	2	184
31	2	224
196	2	172
58	1	213
58	1	163
58	1	70
58	1	135
14	2	103
48	2	129
56	2	72
270	1	106
270	1	247
270	1	238
238	2	72
105	2	184
259	2	89
94	2	74
81	2	79
171	2	155
71	1	20
71	1	56
71	1	124
71	1	195
71	1	238
71	1	231
71	1	187
71	1	154
179	2	249
233	2	89
128	2	72
174	2	72
46	2	159
201	2	205
44	2	89
162	2	155
44	2	190
178	1	210
178	1	114
178	1	91
178	1	41
178	1	123
178	1	15
26	2	180
92	2	147
68	1	250
68	1	199
68	1	38
68	1	62
68	1	158
68	1	28
68	1	229
10	2	190
132	1	149
132	1	232
132	1	131
132	1	215
132	1	186
256	2	164
236	1	97
236	1	67
236	1	265
236	1	59
236	1	255
269	2	172
239	2	249
110	2	79
161	1	97
161	1	142
254	2	89
12	1	222
12	1	86
12	1	30
12	1	53
12	1	183
12	1	254
12	1	215
21	2	172
245	1	242
245	1	60
245	1	239
245	1	131
186	1	149
186	1	232
186	1	131
186	1	132
237	2	159
69	2	159
195	2	72
103	2	159
115	2	19
62	2	87
210	2	164
60	2	249
118	2	63
253	1	30
253	1	86
253	1	215
253	1	252
33	2	104
55	2	224
247	1	16
247	1	270
247	1	106
57	2	164
36	2	249
88	2	87
51	2	74
71	2	72
144	2	155
124	2	164
235	2	246
37	1	36
37	1	242
37	1	131
37	1	26
230	1	220
230	1	31
230	1	109
230	1	254
73	2	164
149	2	87
150	2	249
114	2	129
47	2	89
82	2	172
150	2	74
178	2	164
186	2	87
245	2	246
138	2	172
244	2	164
202	1	27
202	1	93
202	1	44
202	1	5
202	1	248
5	2	190
40	2	155
153	2	74
241	2	89
197	2	172
146	2	164
154	2	164
93	1	222
93	1	27
93	1	127
93	1	45
93	1	202
93	1	109
93	1	254
93	1	248
215	1	12
215	1	232
215	1	233
215	1	225
215	1	30
215	1	4
215	1	253
215	1	132
215	1	153
215	1	219
215	1	86
215	1	239
215	1	36
215	1	252
219	1	239
219	1	215
219	1	150
80	2	249
200	2	205
177	1	149
177	1	49
177	1	13
177	1	28
177	1	62
55	2	89
165	2	63
11	2	164
200	1	29
200	1	257
18	1	84
162	2	172
129	2	164
224	2	89
258	2	147
69	2	103
52	2	190
188	2	224
232	1	149
232	1	132
232	1	186
232	1	215
138	2	155
234	2	19
4	1	81
4	1	225
4	1	215
266	2	172
81	2	89
135	1	58
135	1	169
135	1	239
135	1	163
135	1	70
149	1	232
149	1	131
149	1	132
149	1	186
149	1	5
149	1	177
149	1	28
149	1	248
85	2	7
86	1	12
86	1	30
86	1	252
86	1	253
86	1	215
59	1	97
59	1	203
59	1	156
59	1	236
59	1	265
204	2	159
182	1	268
182	1	13
182	1	114
15	2	164
121	2	89
239	1	242
239	1	223
239	1	94
239	1	240
239	1	70
239	1	245
239	1	80
239	1	60
239	1	153
239	1	219
239	1	169
239	1	25
239	1	135
239	1	36
239	1	215
255	2	184
245	2	249
214	2	172
186	2	249
68	2	87
62	1	177
62	1	13
62	1	28
62	1	68
14	2	159
219	2	249
2	1	203
2	1	35
188	2	89
264	1	100
264	1	188
264	1	54
264	1	121
151	2	155
203	1	2
203	1	59
61	2	155
187	2	164
136	2	172
11	2	147
209	2	72
158	1	199
158	1	229
158	1	68
108	2	159
218	2	164
82	1	113
80	2	180
40	2	172
4	2	89
161	2	184
268	1	210
268	1	178
268	1	114
268	1	16
268	1	182
268	1	106
268	1	91
102	2	164
78	2	89
268	2	129
192	1	90
192	1	146
192	1	244
211	2	159
256	2	7
269	2	155
201	1	29
201	1	263
17	1	187
17	1	20
17	1	256
17	1	170
243	2	159
219	2	74
92	2	164
106	2	72
11	1	76
11	1	207
70	1	60
70	1	58
70	1	239
70	1	157
70	1	135
255	2	172
254	1	12
254	1	222
254	1	93
254	1	230
254	1	31
254	1	109
254	1	183
42	2	190
33	2	159
49	2	87
259	1	166
259	1	48
259	1	42
259	1	10
259	1	121
13	1	182
13	1	49
13	1	62
13	1	177
114	1	217
114	1	178
114	1	182
114	1	268
114	1	41
114	1	65
259	2	190
240	2	246
120	2	104
19	2	249
135	2	249
267	2	164
225	1	81
225	1	4
225	1	215
101	1	97
101	1	105
38	2	249
183	2	89
182	2	129
86	2	6
250	2	87
163	1	58
163	1	169
163	1	135
140	2	172
207	1	76
207	1	11
207	1	216
221	1	141
192	2	164
84	1	213
84	1	18
84	1	237
185	2	7
39	2	172
222	1	12
222	1	254
222	1	53
222	1	93
222	1	248
232	2	87
252	2	89
122	2	172
113	2	155
143	2	89
156	2	184
213	2	19
246	2	249
52	1	220
9	2	172
70	2	249
216	2	147
9	2	173
10	1	259
158	2	87
178	2	212
78	2	190
32	2	164
163	2	19
203	2	205
39	2	155
196	2	155
118	2	159
